id,user_id,amount,currency,merchant_id,device_id,status,created_at,decision
tx_00006433,user_0177,17.81,CAD,merchant_013,device_186,completed,2026-06-22 09:41:32.071006+00:00,approve
tx_00000615,user_0319,48.9,EUR,merchant_052,device_148,completed,2026-06-21 06:21:29.071006+00:00,approve
tx_00008448,user_0412,23.98,GBP,merchant_096,device_058,completed,2026-06-10 03:12:44.071006+00:00,approve
tx_00002575,user_0164,14.41,CAD,merchant_070,device_132,completed,2026-05-16 09:07:40.071006+00:00,approve
tx_00000053,user_0233,7.1,GBP,merchant_040,device_021,completed,2026-05-17 03:33:03.071006+00:00,approve
tx_00003340,user_0270,73.0,GBP,merchant_025,device_142,completed,2026-06-01 03:36:13.071006+00:00,approve
tx_00007037,user_0271,24.99,CAD,merchant_061,device_031,completed,2026-05-18 07:36:30.071006+00:00,approve
tx_00001705,user_0429,149.41,CAD,merchant_072,device_113,completed,2026-04-27 15:03:46.071006+00:00,approve
tx_00009060,user_0337,29.04,EUR,merchant_052,device_010,completed,2026-05-16 08:58:23.071006+00:00,approve
tx_00009352,user_0019,7.36,CAD,merchant_077,device_183,completed,2026-05-24 21:13:00.071006+00:00,approve
tx_00001493,user_0166,84.61,CAD,merchant_042,device_120,completed,2026-06-02 00:23:58.071006+00:00,approve
tx_00000463,user_0009,1.56,USD,merchant_086,device_092,completed,2026-05-09 03:22:52.103132+00:00,block
tx_00005632,user_0260,23.98,CAD,merchant_099,device_081,completed,2026-06-22 06:20:22.071006+00:00,approve
tx_00000803,user_0459,16.33,EUR,merchant_028,device_146,completed,2026-05-09 07:58:39.071006+00:00,approve
tx_00004953,user_0071,119.85,CAD,merchant_086,device_125,completed,2026-06-13 10:01:15.071006+00:00,approve
tx_00006933,user_0309,41.53,EUR,merchant_096,device_041,completed,2026-05-22 02:06:31.071006+00:00,approve
tx_00007104,user_0140,122.19,GBP,merchant_030,device_010,completed,2026-06-23 18:44:22.071006+00:00,approve
tx_00000990,user_0171,4.38,USD,merchant_080,device_168,completed,2026-05-20 20:32:06.071006+00:00,approve
tx_00002774,user_0272,16.46,EUR,merchant_079,device_193,completed,2026-04-29 21:23:18.071006+00:00,approve
tx_00007470,user_0364,40.54,USD,merchant_003,device_019,completed,2026-05-31 22:40:57.071006+00:00,approve
tx_00006419,user_0047,40.42,EUR,merchant_025,device_151,completed,2026-05-03 11:22:38.071006+00:00,approve
tx_00003513,user_0070,31.6,EUR,merchant_081,device_070,completed,2026-04-27 15:56:59.071006+00:00,approve
tx_00005478,user_0046,9.08,EUR,merchant_043,device_006,completed,2026-06-09 09:15:05.071006+00:00,approve
tx_00008400,user_0341,101.77,GBP,merchant_097,device_182,completed,2026-05-24 04:37:40.071006+00:00,approve
tx_00000219,user_0451,381.67,EUR,merchant_060,device_018,completed,2026-05-18 08:27:45.071006+00:00,approve
tx_00006969,user_0349,8.58,GBP,merchant_078,device_188,completed,2026-06-06 17:01:28.071006+00:00,approve
tx_00001288,user_0050,256.94,GBP,merchant_044,device_113,completed,2026-05-04 08:46:43.071006+00:00,approve
tx_00003163,user_0157,16.57,GBP,merchant_012,device_116,completed,2026-05-12 17:08:09.071006+00:00,approve
tx_00004678,user_0326,12.64,CAD,merchant_042,device_013,completed,2026-04-28 18:17:53.071006+00:00,approve
tx_00002618,user_0328,18.75,CAD,merchant_034,device_014,completed,2026-05-01 12:00:44.071006+00:00,approve
tx_00003612,user_0304,20.21,EUR,merchant_065,device_192,completed,2026-06-02 02:31:16.071006+00:00,approve
tx_00000043,user_0177,52.38,CAD,merchant_091,device_130,completed,2026-05-01 05:33:31.071006+00:00,approve
tx_00008094,user_0170,31.72,GBP,merchant_043,device_126,completed,2026-04-26 20:30:45.071006+00:00,approve
tx_00008372,user_0326,112.05,GBP,merchant_007,device_135,completed,2026-05-21 17:42:11.071006+00:00,approve
tx_00003792,user_0127,62.64,USD,merchant_078,device_135,completed,2026-06-22 20:24:41.071006+00:00,approve
tx_00003571,user_0421,153.8,USD,merchant_047,device_175,completed,2026-05-05 18:24:03.071006+00:00,approve
tx_00000480,user_0046,80.54,EUR,merchant_040,device_191,completed,2026-06-12 18:13:15.103132+00:00,block
tx_00001503,user_0161,9.3,GBP,merchant_033,device_153,completed,2026-04-30 12:14:32.071006+00:00,approve
tx_00005556,user_0050,32.75,EUR,merchant_092,device_053,completed,2026-06-04 16:53:32.071006+00:00,approve
tx_00000330,user_0389,3.31,CAD,merchant_070,device_014,completed,2026-06-15 22:44:41.103132+00:00,block
tx_00003439,user_0414,6.31,USD,merchant_034,device_032,completed,2026-05-17 18:09:34.071006+00:00,approve
tx_00001892,user_0439,123.87,GBP,merchant_010,device_109,completed,2026-06-21 15:39:25.071006+00:00,approve
tx_00009323,user_0458,24.82,EUR,merchant_039,device_031,completed,2026-06-01 15:43:27.071006+00:00,approve
tx_00005255,user_0171,9.44,EUR,merchant_083,device_007,completed,2026-06-11 08:30:12.071006+00:00,approve
tx_00001955,user_0200,15.23,EUR,merchant_056,device_107,completed,2026-05-24 21:00:19.071006+00:00,approve
tx_00005167,user_0097,32.69,EUR,merchant_010,device_141,completed,2026-06-06 20:53:32.071006+00:00,approve
tx_00004814,user_0373,16.82,CAD,merchant_088,device_003,completed,2026-05-06 06:15:56.071006+00:00,approve
tx_00006264,user_0269,24.26,EUR,merchant_031,device_057,completed,2026-05-14 19:50:46.071006+00:00,approve
tx_00001505,user_0121,28.11,EUR,merchant_019,device_045,completed,2026-06-09 02:20:43.071006+00:00,approve
tx_00000670,user_0476,138.36,CAD,merchant_071,device_191,completed,2026-04-28 06:14:55.071006+00:00,approve
tx_00008907,user_0330,39.4,USD,merchant_068,device_139,completed,2026-06-02 01:13:54.071006+00:00,approve
tx_00007055,user_0076,316.02,USD,merchant_070,device_140,completed,2026-06-09 08:28:52.071006+00:00,approve
tx_00000897,user_0027,13.97,EUR,merchant_067,device_132,completed,2026-06-12 10:23:52.071006+00:00,approve
tx_00006178,user_0399,16.98,CAD,merchant_071,device_098,completed,2026-05-19 12:21:53.071006+00:00,approve
tx_00002666,user_0120,36.07,GBP,merchant_014,device_066,completed,2026-05-08 05:03:37.071006+00:00,approve
tx_00003193,user_0095,74.28,EUR,merchant_066,device_108,completed,2026-05-14 23:45:23.071006+00:00,approve
tx_00002890,user_0074,58.59,GBP,merchant_003,device_027,completed,2026-05-13 16:54:03.071006+00:00,approve
tx_00007773,user_0493,32.23,USD,merchant_015,device_028,completed,2026-06-14 18:46:59.071006+00:00,approve
tx_00002621,user_0196,37.43,GBP,merchant_079,device_153,completed,2026-06-16 02:07:21.071006+00:00,approve
tx_00006008,user_0034,149.13,USD,merchant_077,device_086,completed,2026-06-08 16:34:08.071006+00:00,approve
tx_00005956,user_0108,35.62,CAD,merchant_034,device_096,completed,2026-06-08 19:23:01.071006+00:00,approve
tx_00000002,user_0327,7.85,CAD,merchant_078,device_153,completed,2026-05-12 18:21:52.071006+00:00,approve
tx_00002370,user_0021,25.81,EUR,merchant_034,device_110,completed,2026-04-26 03:18:15.071006+00:00,approve
tx_00007914,user_0066,8.59,EUR,merchant_082,device_002,completed,2026-04-24 23:46:27.071006+00:00,approve
tx_00001769,user_0098,34.09,CAD,merchant_057,device_038,completed,2026-05-12 19:47:16.071006+00:00,approve
tx_00008506,user_0229,60.12,USD,merchant_077,device_185,completed,2026-06-10 13:17:57.071006+00:00,approve
tx_00006025,user_0381,60.54,EUR,merchant_038,device_122,completed,2026-06-07 10:30:29.071006+00:00,approve
tx_00000531,user_0082,11.18,GBP,merchant_003,device_110,completed,2026-05-29 06:04:35.071006+00:00,approve
tx_00008724,user_0465,7.76,USD,merchant_023,device_058,completed,2026-05-28 03:47:00.071006+00:00,approve
tx_00008649,user_0100,8.28,USD,merchant_089,device_017,completed,2026-05-08 09:52:55.071006+00:00,approve
tx_00007873,user_0171,18.48,USD,merchant_026,device_109,completed,2026-06-13 19:46:40.071006+00:00,approve
tx_00008890,user_0452,225.67,USD,merchant_074,device_000,completed,2026-05-09 18:24:05.071006+00:00,approve
tx_00003120,user_0311,32.59,CAD,merchant_018,device_087,completed,2026-06-12 09:18:46.071006+00:00,approve
tx_00009022,user_0389,32.23,GBP,merchant_007,device_110,completed,2026-05-30 01:08:09.071006+00:00,approve
tx_00000731,user_0209,47.0,USD,merchant_086,device_088,completed,2026-04-28 19:14:56.071006+00:00,approve
tx_00003406,user_0177,237.54,USD,merchant_094,device_194,completed,2026-06-15 12:37:26.071006+00:00,approve
tx_00002339,user_0046,8.15,USD,merchant_026,device_096,completed,2026-05-17 13:59:40.071006+00:00,approve
tx_00005967,user_0303,122.76,USD,merchant_038,device_163,completed,2026-05-18 15:03:21.071006+00:00,approve
tx_00006580,user_0231,23.06,USD,merchant_019,device_159,completed,2026-06-10 01:55:24.071006+00:00,approve
tx_00002565,user_0215,9.83,USD,merchant_042,device_004,completed,2026-04-26 08:21:55.071006+00:00,approve
tx_00007726,user_0004,21.92,CAD,merchant_063,device_071,completed,2026-05-15 11:19:49.071006+00:00,approve
tx_00007820,user_0078,358.39,EUR,merchant_073,device_029,completed,2026-04-29 15:14:22.071006+00:00,approve
tx_00006713,user_0280,11.2,USD,merchant_036,device_067,completed,2026-06-12 06:52:45.071006+00:00,approve
tx_00006995,user_0379,8.27,EUR,merchant_011,device_118,completed,2026-05-27 14:38:42.071006+00:00,approve
tx_00006942,user_0251,42.28,GBP,merchant_078,device_125,completed,2026-04-25 09:12:33.071006+00:00,approve
tx_00007794,user_0019,49.31,CAD,merchant_092,device_160,completed,2026-06-15 11:26:05.071006+00:00,approve
tx_00008975,user_0056,216.78,USD,merchant_048,device_107,completed,2026-05-11 01:09:31.071006+00:00,approve
tx_00001255,user_0042,97.19,EUR,merchant_003,device_135,completed,2026-05-04 21:05:20.071006+00:00,approve
tx_00002104,user_0435,111.01,EUR,merchant_068,device_162,completed,2026-05-08 06:50:34.071006+00:00,approve
tx_00006734,user_0164,30.16,CAD,merchant_062,device_031,completed,2026-05-26 13:33:04.071006+00:00,approve
tx_00000278,user_0349,26.76,GBP,merchant_080,device_004,completed,2026-06-09 10:35:54.103132+00:00,block
tx_00006224,user_0187,72.35,CAD,merchant_091,device_033,completed,2026-06-03 08:13:01.071006+00:00,approve
tx_00009150,user_0421,14.06,USD,merchant_089,device_197,completed,2026-06-03 11:45:52.071006+00:00,approve
tx_00004994,user_0321,41.6,GBP,merchant_046,device_176,completed,2026-05-04 13:53:37.071006+00:00,approve
tx_00008969,user_0432,64.05,CAD,merchant_035,device_039,completed,2026-05-06 14:03:26.071006+00:00,approve
tx_00006839,user_0425,24.04,GBP,merchant_037,device_119,completed,2026-05-21 23:47:05.071006+00:00,approve
tx_00005057,user_0414,66.35,EUR,merchant_035,device_097,completed,2026-06-13 22:01:04.071006+00:00,approve
tx_00005846,user_0060,105.73,USD,merchant_079,device_005,completed,2026-06-09 00:51:35.071006+00:00,approve
tx_00004434,user_0292,203.46,USD,merchant_084,device_156,completed,2026-05-07 01:07:58.071006+00:00,approve
tx_00003484,user_0203,8.72,CAD,merchant_007,device_117,completed,2026-05-02 03:07:06.071006+00:00,approve
tx_00009493,user_0221,14.82,GBP,merchant_069,device_044,completed,2026-04-25 00:52:50.071006+00:00,approve
tx_00005318,user_0381,115.77,EUR,merchant_011,device_099,completed,2026-05-23 00:39:27.071006+00:00,approve
tx_00003816,user_0225,369.36,CAD,merchant_030,device_009,completed,2026-06-21 10:15:21.071006+00:00,approve
tx_00005729,user_0207,11.88,USD,merchant_036,device_103,completed,2026-05-28 12:16:57.071006+00:00,approve
tx_00008903,user_0486,82.63,GBP,merchant_093,device_171,completed,2026-06-06 00:02:39.071006+00:00,approve
tx_00007840,user_0244,83.91,CAD,merchant_086,device_128,completed,2026-06-20 15:04:51.071006+00:00,approve
tx_00000389,user_0356,3.19,CAD,merchant_006,device_161,completed,2026-06-10 00:21:59.103132+00:00,block
tx_00001621,user_0002,43.09,CAD,merchant_017,device_110,completed,2026-06-21 16:02:00.071006+00:00,approve
tx_00009423,user_0122,236.44,EUR,merchant_085,device_075,completed,2026-06-11 00:31:32.071006+00:00,approve
tx_00006307,user_0061,3.21,CAD,merchant_015,device_061,completed,2026-05-26 11:24:56.071006+00:00,approve
tx_00009304,user_0226,175.26,EUR,merchant_088,device_115,completed,2026-05-07 06:27:15.071006+00:00,approve
tx_00008902,user_0284,110.28,GBP,merchant_010,device_081,completed,2026-05-08 09:29:31.071006+00:00,approve
tx_00001096,user_0417,6.67,GBP,merchant_039,device_071,completed,2026-05-01 16:59:49.071006+00:00,approve
tx_00008057,user_0240,34.1,USD,merchant_032,device_130,completed,2026-06-19 06:33:51.071006+00:00,approve
tx_00009481,user_0104,35.19,USD,merchant_006,device_072,completed,2026-06-07 06:50:43.071006+00:00,approve
tx_00002463,user_0292,6.88,GBP,merchant_013,device_140,completed,2026-04-26 21:04:19.071006+00:00,approve
tx_00008289,user_0237,9.83,EUR,merchant_031,device_141,completed,2026-06-05 02:29:43.071006+00:00,approve
tx_00001788,user_0236,71.46,GBP,merchant_046,device_019,completed,2026-04-27 14:47:00.071006+00:00,approve
tx_00000250,user_0089,23.71,CAD,merchant_067,device_137,completed,2026-05-22 22:15:08.071006+00:00,approve
tx_00000426,user_0091,20.55,USD,merchant_076,device_181,completed,2026-06-05 00:23:30.103132+00:00,block
tx_00006191,user_0023,61.84,EUR,merchant_095,device_108,completed,2026-06-08 23:07:31.071006+00:00,approve
tx_00000150,user_0225,662.88,USD,merchant_065,device_038,completed,2026-05-06 21:45:52.103132+00:00,block
tx_00000192,user_0303,15.17,CAD,merchant_052,device_042,completed,2026-06-17 14:14:32.071006+00:00,approve
tx_00000820,user_0011,9.63,USD,merchant_098,device_060,completed,2026-06-13 12:33:58.071006+00:00,approve
tx_00000127,user_0144,2.12,CAD,merchant_021,device_130,completed,2026-04-28 02:24:00.103132+00:00,block
tx_00005714,user_0478,18.46,GBP,merchant_026,device_167,completed,2026-05-20 17:09:35.071006+00:00,approve
tx_00007195,user_0441,49.48,CAD,merchant_060,device_100,completed,2026-05-10 09:41:22.071006+00:00,approve
tx_00005715,user_0215,277.18,USD,merchant_011,device_049,completed,2026-06-08 04:16:29.071006+00:00,approve
tx_00004400,user_0189,136.01,USD,merchant_024,device_127,completed,2026-05-15 18:34:44.071006+00:00,approve
tx_00009290,user_0285,179.92,GBP,merchant_025,device_030,completed,2026-06-08 01:07:37.071006+00:00,approve
tx_00005388,user_0248,54.68,USD,merchant_074,device_090,completed,2026-05-10 04:23:45.071006+00:00,approve
tx_00004166,user_0231,21.78,EUR,merchant_034,device_150,completed,2026-06-18 09:27:06.071006+00:00,approve
tx_00004951,user_0025,65.85,GBP,merchant_078,device_127,completed,2026-05-08 17:54:42.071006+00:00,approve
tx_00002687,user_0282,1.53,EUR,merchant_011,device_085,completed,2026-05-24 14:22:55.071006+00:00,approve
tx_00004390,user_0090,56.07,CAD,merchant_062,device_094,completed,2026-06-21 05:26:38.071006+00:00,approve
tx_00005860,user_0257,26.51,GBP,merchant_022,device_074,completed,2026-06-09 03:28:40.071006+00:00,approve
tx_00005981,user_0395,60.77,USD,merchant_014,device_149,completed,2026-05-08 17:58:21.071006+00:00,approve
tx_00004927,user_0296,38.39,USD,merchant_089,device_155,completed,2026-04-30 02:50:20.071006+00:00,approve
tx_00006735,user_0323,18.15,USD,merchant_025,device_044,completed,2026-06-22 15:07:12.071006+00:00,approve
tx_00002607,user_0128,123.78,GBP,merchant_005,device_176,completed,2026-06-03 13:07:59.071006+00:00,approve
tx_00007466,user_0330,13.05,GBP,merchant_093,device_137,completed,2026-05-14 14:19:15.071006+00:00,approve
tx_00000238,user_0154,41.12,GBP,merchant_054,device_002,completed,2026-05-02 15:30:57.071006+00:00,approve
tx_00004015,user_0070,19.15,EUR,merchant_042,device_039,completed,2026-05-27 04:24:47.071006+00:00,approve
tx_00009262,user_0075,7.24,CAD,merchant_094,device_064,completed,2026-06-17 21:33:47.071006+00:00,approve
tx_00002977,user_0448,30.03,USD,merchant_092,device_031,completed,2026-06-11 02:57:31.071006+00:00,approve
tx_00005712,user_0231,14.3,CAD,merchant_039,device_058,completed,2026-06-14 20:57:07.071006+00:00,approve
tx_00000356,user_0125,100.7,GBP,merchant_000,device_197,completed,2026-06-16 22:19:30.103132+00:00,block
tx_00005473,user_0090,40.21,CAD,merchant_020,device_089,completed,2026-05-09 04:31:55.071006+00:00,approve
tx_00000945,user_0059,12.0,CAD,merchant_010,device_032,completed,2026-06-19 02:43:09.071006+00:00,approve
tx_00008251,user_0076,57.72,USD,merchant_086,device_145,completed,2026-05-16 09:23:55.071006+00:00,approve
tx_00007681,user_0341,12.34,GBP,merchant_077,device_100,completed,2026-05-31 23:33:25.071006+00:00,approve
tx_00005097,user_0159,12.12,GBP,merchant_066,device_049,completed,2026-06-21 00:23:36.071006+00:00,approve
tx_00006805,user_0261,85.22,GBP,merchant_083,device_013,completed,2026-05-25 16:57:54.071006+00:00,approve
tx_00005803,user_0465,12.58,GBP,merchant_061,device_150,completed,2026-06-21 21:30:51.071006+00:00,approve
tx_00003552,user_0469,7.72,CAD,merchant_098,device_138,completed,2026-05-31 04:31:49.071006+00:00,approve
tx_00000469,user_0056,188.08,USD,merchant_023,device_149,completed,2026-05-23 07:17:11.103132+00:00,block
tx_00003360,user_0492,6.1,CAD,merchant_084,device_045,completed,2026-05-17 09:13:08.071006+00:00,approve
tx_00008249,user_0498,10.23,EUR,merchant_060,device_034,completed,2026-06-17 06:22:14.071006+00:00,approve
tx_00002410,user_0265,373.13,EUR,merchant_092,device_177,completed,2026-06-05 16:51:27.071006+00:00,approve
tx_00004507,user_0293,61.86,USD,merchant_065,device_018,completed,2026-05-12 18:21:19.071006+00:00,approve
tx_00008462,user_0345,63.22,EUR,merchant_065,device_032,completed,2026-05-19 01:39:42.071006+00:00,approve
tx_00003982,user_0335,22.33,CAD,merchant_010,device_131,completed,2026-05-06 17:07:59.071006+00:00,approve
tx_00000146,user_0017,34.39,USD,merchant_007,device_012,completed,2026-05-14 09:16:48.071006+00:00,approve
tx_00006648,user_0275,20.72,CAD,merchant_000,device_045,completed,2026-05-05 00:37:28.071006+00:00,approve
tx_00002294,user_0357,25.13,GBP,merchant_022,device_132,completed,2026-06-04 07:33:15.071006+00:00,approve
tx_00002253,user_0250,28.47,CAD,merchant_087,device_140,completed,2026-06-08 04:50:16.071006+00:00,approve
tx_00003611,user_0341,39.76,GBP,merchant_022,device_113,completed,2026-06-21 05:19:06.071006+00:00,approve
tx_00005353,user_0236,85.95,USD,merchant_008,device_152,completed,2026-05-14 00:35:41.071006+00:00,approve
tx_00001736,user_0251,228.85,CAD,merchant_049,device_057,completed,2026-06-14 02:34:08.071006+00:00,approve
tx_00007915,user_0473,22.12,CAD,merchant_046,device_150,completed,2026-06-18 01:02:12.071006+00:00,approve
tx_00007659,user_0312,139.55,CAD,merchant_054,device_061,completed,2026-06-15 04:08:43.071006+00:00,approve
tx_00000114,user_0252,7.57,USD,merchant_036,device_162,completed,2026-05-08 02:19:53.071006+00:00,approve
tx_00008860,user_0480,41.46,EUR,merchant_055,device_061,completed,2026-05-07 03:51:53.071006+00:00,approve
tx_00005649,user_0490,16.34,CAD,merchant_070,device_012,completed,2026-05-27 19:53:09.071006+00:00,approve
tx_00000344,user_0078,3.87,EUR,merchant_062,device_134,completed,2026-05-25 10:30:06.103132+00:00,block
tx_00000498,user_0463,33.59,CAD,merchant_050,device_100,completed,2026-06-10 18:02:56.071006+00:00,approve
tx_00007822,user_0014,10.25,CAD,merchant_063,device_012,completed,2026-06-02 17:56:47.071006+00:00,approve
tx_00000720,user_0069,12.28,EUR,merchant_097,device_030,completed,2026-06-03 17:12:24.071006+00:00,approve
tx_00007258,user_0071,19.18,CAD,merchant_013,device_110,completed,2026-05-14 00:30:45.071006+00:00,approve
tx_00008843,user_0090,22.11,EUR,merchant_071,device_025,completed,2026-05-31 12:16:29.071006+00:00,approve
tx_00005730,user_0417,39.44,CAD,merchant_031,device_014,completed,2026-06-15 01:48:54.071006+00:00,approve
tx_00003089,user_0233,64.02,GBP,merchant_096,device_005,completed,2026-06-09 02:11:17.071006+00:00,approve
tx_00007226,user_0007,42.36,GBP,merchant_044,device_030,completed,2026-06-10 00:58:47.071006+00:00,approve
tx_00007306,user_0270,215.44,USD,merchant_020,device_088,completed,2026-06-05 14:48:01.071006+00:00,approve
tx_00006508,user_0337,27.43,GBP,merchant_002,device_058,completed,2026-05-13 20:00:32.071006+00:00,approve
tx_00000596,user_0289,22.78,CAD,merchant_030,device_080,completed,2026-05-21 09:56:32.071006+00:00,approve
tx_00009092,user_0352,9.67,EUR,merchant_020,device_104,completed,2026-05-04 22:08:33.071006+00:00,approve
tx_00006095,user_0321,8.6,CAD,merchant_005,device_188,completed,2026-06-23 14:56:37.071006+00:00,approve
tx_00006053,user_0133,5.77,USD,merchant_096,device_088,completed,2026-04-30 10:14:30.071006+00:00,approve
tx_00005164,user_0177,33.92,CAD,merchant_023,device_041,completed,2026-06-06 06:26:25.071006+00:00,approve
tx_00001647,user_0331,65.11,GBP,merchant_021,device_049,completed,2026-05-23 13:20:31.071006+00:00,approve
tx_00008167,user_0154,195.16,EUR,merchant_040,device_187,completed,2026-05-01 20:35:48.071006+00:00,approve
tx_00006920,user_0128,58.67,USD,merchant_099,device_024,completed,2026-06-11 01:36:41.071006+00:00,approve
tx_00002700,user_0440,353.36,USD,merchant_043,device_145,completed,2026-04-28 16:19:08.071006+00:00,approve
tx_00008203,user_0329,17.37,EUR,merchant_046,device_071,completed,2026-05-30 14:26:23.071006+00:00,approve
tx_00001700,user_0132,3.89,USD,merchant_021,device_175,completed,2026-06-23 13:54:00.071006+00:00,approve
tx_00008943,user_0139,17.0,EUR,merchant_054,device_051,completed,2026-06-19 17:26:55.071006+00:00,approve
tx_00005404,user_0012,14.23,CAD,merchant_043,device_124,completed,2026-05-21 21:26:51.071006+00:00,approve
tx_00007219,user_0112,11.24,GBP,merchant_010,device_053,completed,2026-04-30 10:27:18.071006+00:00,approve
tx_00007502,user_0372,12.82,CAD,merchant_090,device_097,completed,2026-05-16 09:31:13.071006+00:00,approve
tx_00002942,user_0381,26.28,GBP,merchant_000,device_071,completed,2026-06-10 06:53:55.071006+00:00,approve
tx_00006301,user_0000,36.64,GBP,merchant_053,device_181,completed,2026-06-11 15:38:10.071006+00:00,approve
tx_00000086,user_0048,39.88,USD,merchant_034,device_091,completed,2026-05-17 03:33:57.071006+00:00,approve
tx_00002308,user_0153,2.92,USD,merchant_074,device_071,completed,2026-05-11 14:09:17.071006+00:00,approve
tx_00002677,user_0439,11.85,EUR,merchant_077,device_190,completed,2026-05-23 12:43:08.071006+00:00,approve
tx_00008216,user_0294,134.05,USD,merchant_061,device_147,completed,2026-06-05 04:28:59.071006+00:00,approve
tx_00007729,user_0474,1.8,USD,merchant_028,device_045,completed,2026-05-16 09:00:51.071006+00:00,approve
tx_00002594,user_0152,63.26,GBP,merchant_052,device_182,completed,2026-05-31 02:44:48.071006+00:00,approve
tx_00005884,user_0065,47.35,USD,merchant_058,device_128,completed,2026-04-29 01:28:57.071006+00:00,approve
tx_00001029,user_0167,24.11,USD,merchant_003,device_108,completed,2026-04-25 07:44:59.071006+00:00,approve
tx_00000136,user_0301,226.12,CAD,merchant_099,device_043,completed,2026-06-06 04:09:21.071006+00:00,approve
tx_00006831,user_0116,3.9,CAD,merchant_074,device_040,completed,2026-06-13 01:44:17.071006+00:00,approve
tx_00007814,user_0229,40.02,GBP,merchant_044,device_003,completed,2026-06-17 21:47:27.071006+00:00,approve
tx_00002854,user_0361,105.09,EUR,merchant_043,device_071,completed,2026-05-29 03:20:03.071006+00:00,approve
tx_00004409,user_0161,8.3,USD,merchant_056,device_189,completed,2026-06-07 14:17:32.071006+00:00,approve
tx_00001200,user_0439,12.51,EUR,merchant_072,device_147,completed,2026-06-04 07:15:11.071006+00:00,approve
tx_00004717,user_0494,223.14,CAD,merchant_007,device_162,completed,2026-05-30 15:26:00.071006+00:00,approve
tx_00000017,user_0145,1.21,GBP,merchant_020,device_019,completed,2026-06-03 07:18:29.103132+00:00,block
tx_00006594,user_0478,25.89,CAD,merchant_020,device_011,completed,2026-06-11 02:12:48.071006+00:00,approve
tx_00000566,user_0114,25.44,USD,merchant_040,device_131,completed,2026-05-06 14:24:05.071006+00:00,approve
tx_00007328,user_0195,6.33,USD,merchant_051,device_006,completed,2026-05-03 22:49:12.071006+00:00,approve
tx_00005430,user_0480,54.82,EUR,merchant_029,device_089,completed,2026-05-31 05:00:41.071006+00:00,approve
tx_00003927,user_0076,111.21,CAD,merchant_088,device_120,completed,2026-05-27 18:00:10.071006+00:00,approve
tx_00006055,user_0429,7.77,CAD,merchant_017,device_073,completed,2026-05-28 17:26:53.071006+00:00,approve
tx_00007589,user_0281,38.64,CAD,merchant_073,device_048,completed,2026-05-07 09:45:06.071006+00:00,approve
tx_00007122,user_0302,29.75,USD,merchant_005,device_020,completed,2026-04-30 21:10:51.071006+00:00,approve
tx_00006572,user_0015,47.84,EUR,merchant_007,device_198,completed,2026-05-21 19:05:10.071006+00:00,approve
tx_00006535,user_0381,35.42,CAD,merchant_062,device_062,completed,2026-04-27 17:20:28.071006+00:00,approve
tx_00008913,user_0074,51.06,GBP,merchant_010,device_069,completed,2026-06-06 03:09:30.071006+00:00,approve
tx_00008275,user_0427,14.16,USD,merchant_034,device_150,completed,2026-05-23 12:54:46.071006+00:00,approve
tx_00002330,user_0032,57.21,USD,merchant_096,device_130,completed,2026-05-07 17:36:05.071006+00:00,approve
tx_00003515,user_0486,56.41,CAD,merchant_073,device_097,completed,2026-05-21 20:38:39.071006+00:00,approve
tx_00002187,user_0128,28.37,GBP,merchant_066,device_109,completed,2026-05-20 10:01:44.071006+00:00,approve
tx_00000195,user_0043,154.56,CAD,merchant_087,device_053,completed,2026-05-03 09:40:49.071006+00:00,approve
tx_00007257,user_0321,21.71,GBP,merchant_003,device_058,completed,2026-05-30 08:03:39.071006+00:00,approve
tx_00005666,user_0101,24.8,CAD,merchant_039,device_013,completed,2026-05-11 13:56:54.071006+00:00,approve
tx_00005059,user_0315,69.72,USD,merchant_085,device_091,completed,2026-04-26 10:21:51.071006+00:00,approve
tx_00000802,user_0257,14.74,CAD,merchant_066,device_129,completed,2026-06-17 10:00:34.071006+00:00,approve
tx_00008848,user_0177,66.89,EUR,merchant_090,device_093,completed,2026-06-10 17:15:09.071006+00:00,approve
tx_00000428,user_0389,94.83,USD,merchant_001,device_058,completed,2026-05-08 21:09:22.103132+00:00,block
tx_00002068,user_0165,265.61,CAD,merchant_011,device_151,completed,2026-05-20 13:34:57.071006+00:00,approve
tx_00009082,user_0093,18.31,USD,merchant_024,device_105,completed,2026-05-04 18:23:39.071006+00:00,approve
tx_00008744,user_0203,118.78,USD,merchant_035,device_150,completed,2026-05-25 01:28:45.071006+00:00,approve
tx_00000644,user_0385,18.82,USD,merchant_028,device_080,completed,2026-05-18 10:02:58.071006+00:00,approve
tx_00009374,user_0140,82.93,USD,merchant_012,device_175,completed,2026-05-07 20:27:05.071006+00:00,approve
tx_00005103,user_0249,983.38,CAD,merchant_031,device_043,completed,2026-06-02 19:25:19.071006+00:00,approve
tx_00005460,user_0449,18.1,USD,merchant_078,device_042,completed,2026-04-27 23:59:25.071006+00:00,approve
tx_00001637,user_0310,51.84,USD,merchant_038,device_024,completed,2026-05-12 19:42:07.071006+00:00,approve
tx_00000120,user_0219,5.96,USD,merchant_018,device_167,completed,2026-05-18 18:52:49.071006+00:00,approve
tx_00002981,user_0030,5.19,EUR,merchant_018,device_009,completed,2026-04-30 12:31:14.071006+00:00,approve
